WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
744,TUN,PPPPC,Tunisia,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","2,242.57","2,519.31","2,598.80","2,761.15","2,990.03","3,155.30","3,053.31","3,268.59","3,329.60","3,486.61","3,756.90","3,955.85","4,275.79","4,392.79","4,560.25","4,697.70","5,033.18","5,339.19","5,598.50","5,953.60","6,287.79","6,614.54","6,752.22","7,154.62","7,744.09","8,195.97","8,810.26","9,559.87","10,049.47","10,308.28","10,678.62","10,556.82","10,692.26","10,709.67","10,944.96","10,735.11","10,897.89","11,138.35","11,567.51","11,813.51","10,801.56","11,514.86","12,490.20","13,033.53","13,479.47","13,951.47","14,483.24","15,043.26",2019
744,TUN,NGAP_NPGDP,Tunisia,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,TUN,PPPSH,Tunisia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,"See notes for:  Gross domestic product, current prices (National currency).",0.108,0.112,0.111,0.113,0.115,0.117,0.112,0.115,0.11,0.109,0.112,0.114,0.111,0.111,0.112,0.111,0.114,0.116,0.118,0.121,0.121,0.122,0.121,0.121,0.122,0.121,0.121,0.122,0.124,0.128,0.126,0.119,0.116,0.112,0.111,0.108,0.107,0.105,0.104,0.103,0.097,0.094,0.094,0.093,0.092,0.091,0.09,0.09,2021
744,TUN,PPPEX,Tunisia,Implied PPP conversion rate,National currency per current international dollar,,"See notes for:  Gross domestic product, current prices (National currency).",0.268,0.273,0.298,0.325,0.334,0.336,0.341,0.35,0.364,0.377,0.401,0.414,0.428,0.435,0.443,0.455,0.466,0.48,0.49,0.499,0.506,0.514,0.518,0.522,0.525,0.53,0.534,0.531,0.554,0.567,0.582,0.596,0.635,0.671,0.7,0.742,0.767,0.794,0.838,0.881,0.93,0.946,0.952,0.999,1.056,1.107,1.145,1.178,2021
744,TUN,NID_NGDP,Tunisia,Total investment,Percent of GDP,,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes. No Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 2009 Primary domestic currency: Tunisian dinar Data last updated: 09/2022",31.215,34.345,34.171,35.294,37.695,31.777,28.061,24.688,22.065,25.302,25.096,24.64,27.774,28.563,26.552,24.87,23.751,24.911,25.279,25.72,26.502,26.649,26.352,24.155,23.216,22.653,23.748,24.271,24.684,25.748,25.836,25.037,26.097,23.868,23.865,21.739,20.475,21.295,22.964,19.62,12.319,14.364,15.94,16.319,16.228,16.856,17.962,18.528,2021
744,TUN,NGSD_NGDP,Tunisia,Gross national savings,Percent of GDP,,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes. No Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 2009 Primary domestic currency: Tunisian dinar Data last updated: 09/2022",22.46,22.123,20.489,22.687,21.618,21.553,17.729,20.304,19.892,18.012,20.248,20.8,22.112,23.346,24.943,20.763,21.328,21.802,22.122,23.541,21.785,21.357,22.429,20.803,20.197,20.932,21.201,21.191,20.26,22.308,20.494,16.997,17.409,14.693,14.538,12.595,11.7,11.619,12.554,11.783,6.424,8.246,6.874,8.316,9.765,11.168,12.49,13.306,2021
744,TUN,LUR,Tunisia,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2021 Employment type: Harmonized ILO definition Primary domestic currency: Tunisian dinar Data last updated: 09/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.198,16.223,16.247,16.272,16.296,16.177,16.058,15.939,16.063,15.982,15.691,15.126,15.263,14.514,14.237,12.819,12.511,12.397,12.442,13.29,13.048,18.889,16.723,15.33,14.959,15.39,15.544,15.513,15.53,14.889,17.4,16.2,n/a,n/a,n/a,n/a,n/a,n/a,2021
744,TUN,LE,Tunisia,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,TUN,LP,Tunisia,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2019 Primary domestic currency: Tunisian dinar Data last updated: 09/2022,6.451,6.633,6.795,6.956,7.037,7.269,7.552,7.713,7.845,7.986,8.233,8.418,8.603,8.785,8.957,9.114,9.256,9.384,9.499,9.604,9.699,9.786,9.864,9.94,10.018,10.102,10.196,10.298,10.407,10.522,10.64,10.761,10.887,11.015,11.144,11.274,11.403,11.532,11.659,11.783,11.903,12.019,12.129,12.235,12.336,12.432,12.523,12.609,2019
744,TUN,GGR,Tunisia,General government revenue,National currency,Billions,Source: Ministry of Finance or Treasury Latest actual data: 2021 Fiscal assumptions: Based on year-on-year growth rate Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 1986 Basis of recording: Cash General government includes: Central Government; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits;Loans Primary domestic currency: Tunisian dinar Data last updated: 09/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.411,3.082,3.505,3.936,4.174,4.299,4.672,5.012,5.557,5.983,6.431,7.031,7.447,7.728,8.523,8.982,9.848,10.907,13.364,13.572,15.571,16.73,17.329,18.786,20.971,20.202,20.338,23.582,27.59,31.885,30.444,33.497,40.942,44.839,48.547,52.824,56.154,60.362,2021
744,TUN,GGR_NGDP,Tunisia,General government revenue,Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27.473,22.375,22.25,23.447,23.072,22.05,21.499,20.827,21.339,20.957,20.829,21.113,21.577,20.829,20.92,20.45,20.518,20.853,23.051,22.051,23.542,24.694,23.451,23.75,24.572,22.496,21.344,23.117,24.419,26.012,25.462,25.591,28.399,28.154,27.654,27.513,27.028,27.02,2021
744,TUN,BCA,Tunisia,Current account balance,U.S. dollars,Billions,"Source: Central Bank Latest actual data: 2021 BOP Manual used: Balance of Payments Manual, fifth edition (BPM5) Primary domestic currency: Tunisian dinar Data last updated: 09/2022",-0.362,-0.817,-0.949,-0.75,-1.051,-0.589,-0.706,-0.098,0.097,-0.298,-0.685,-0.572,-1.008,-0.872,-0.288,-0.847,-0.541,-0.677,-0.722,-0.524,-1.062,-1.225,-0.952,-0.965,-0.988,-0.583,-0.918,-1.257,-2.081,-1.568,-2.468,-3.869,-4.11,-4.466,-4.689,-4.186,-3.893,-4.08,-4.443,-3.274,-2.506,-2.866,-4.196,-3.683,-3.109,-2.878,-2.908,-2.908,2021
744,TUN,BCA_NGDPD,Tunisia,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.785,-8.86,-10.667,-8.146,-11.612,-6.367,-7.125,-0.922,0.873,-2.694,-4.849,-3.84,-5.662,-5.216,-1.609,-4.107,-2.423,-3.109,-3.158,-2.179,-4.717,-5.292,-3.923,-3.353,-3.019,-1.721,-2.547,-3.08,-4.425,-3.44,-5.342,-8.04,-8.688,-9.175,-9.327,-9.144,-8.775,-9.676,-10.41,-7.837,-5.895,-6.118,-9.066,-8.003,-6.462,-5.688,-5.472,-5.221,2021
186,TUR,NGDP_R,T¸rkiye,"Gross domestic product, constant prices",National currency,Billions,"Source: National Statistics Office. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2021 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2009 Chain-weighted: Yes, from 2009 Primary domestic currency: Turkish lira Data last updated: 09/2022",308.657,322.13,333.176,349.028,372.841,388.718,415.7,457.382,467.084,468.266,511.604,516.342,547.242,591.253,558.994,599.186,641.172,689.437,710.757,687.564,735.235,692.959,737.639,780.15,856.573,933.599,998.465,"1,048.82","1,057.37","1,006.37","1,091.18","1,213.39","1,271.50","1,379.39","1,447.53","1,535.61","1,586.64","1,705.67","1,756.49","1,770.26","1,804.60","2,009.49","2,109.29","2,173.12","2,238.35","2,304.38","2,374.19","2,445.93",2021
186,TUR,NGDP_RPCH,T¸rkiye,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",-0.779,4.365,3.429,4.758,6.823,4.258,6.941,10.027,2.121,0.253,9.255,0.926,5.984,8.042,-5.456,7.19,7.007,7.528,3.092,-3.263,6.933,-5.75,6.448,5.763,9.796,8.992,6.948,5.044,0.815,-4.823,8.427,11.2,4.788,8.486,4.94,6.084,3.323,7.502,2.98,0.784,1.94,11.353,4.966,3.026,3.002,2.95,3.029,3.022,2021
186,TUR,NGDP,T¸rkiye,"Gross domestic product, current prices",National currency,Billions,"Source: National Statistics Office. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2021 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2009 Chain-weighted: Yes, from 2009 Primary domestic currency: Turkish lira Data last updated: 09/2022",0.007,0.011,0.014,0.019,0.03,0.048,0.07,0.103,0.178,0.313,0.541,0.868,1.506,2.73,5.329,10.694,20.35,39.724,71.945,107.374,171.494,247.266,362.11,472.172,582.853,680.276,795.757,887.714,"1,002.76","1,006.37","1,167.66","1,404.93","1,581.48","1,823.43","2,054.90","2,350.94","2,626.56","3,133.70","3,758.77","4,311.73","5,048.22","7,248.79","14,291.04","22,228.33","28,587.89","34,466.61","40,869.94","48,283.99",2021
186,TUR,NGDPD,T¸rkiye,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",96.596,97.865,88.918,84.968,82.642,92.827,102.337,118.926,125.032,147.727,207.508,208.402,219.176,248.573,179.359,233.566,250.486,261.857,275.834,256.566,274.321,202.248,240.191,314.752,409.127,506.186,555.126,680.489,770.82,648.797,776.558,838.508,880.141,957.504,938.512,864.071,869.28,858.932,779.694,759.45,720.11,817.508,853.487,941.551,"1,037.86","1,133.98","1,239.08","1,354.31",2021
186,TUR,PPPGDP,T¸rkiye,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",159.188,181.854,199.712,217.406,240.621,258.8,282.337,318.331,336.546,350.629,397.415,414.661,449.491,497.151,480.066,525.373,572.48,626.189,652.819,640.415,700.332,674.933,729.649,786.931,887.212,997.317,"1,099.52","1,186.19","1,218.79","1,167.44","1,281.04","1,454.11","1,550.69","1,703.67","1,860.47","2,022.94","2,116.18","2,282.30","2,406.46","2,468.70","2,546.92","2,953.94","3,320.99","3,543.50","3,726.45","3,907.69","4,102.71","4,308.48",2021
186,TUR,NGDP_D,T¸rkiye,"Gross domestic product, deflator",Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",0.002,0.003,0.004,0.005,0.008,0.012,0.017,0.023,0.038,0.067,0.106,0.168,0.275,0.462,0.953,1.785,3.174,5.762,10.122,15.617,23.325,35.683,49.09,60.523,68.045,72.866,79.698,84.639,94.835,100,107.009,115.785,124.379,132.19,141.959,153.095,165.543,183.723,213.993,243.565,279.742,360.729,677.53,"1,022.88","1,277.19","1,495.70","1,721.43","1,974.05",2021
186,TUR,NGDPRPC,T¸rkiye,"Gross domestic product per capita, constant prices",National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","6,817.86","6,955.33","7,031.75","7,202.30","7,527.27","7,684.93","8,055.30","8,694.36","8,716.26","8,583.52","9,216.31","9,145.81","9,534.77","10,136.70","9,433.14","9,955.88","10,492.82","11,115.79","11,297.72","10,773.83","11,358.57","10,562.88","11,108.71","11,611.58","12,594.77","13,557.82","14,319.03","14,858.80","14,784.89","13,869.33","14,801.09","16,238.34","16,812.74","17,991.79","18,630.72","19,502.00","19,878.93","21,106.86","21,419.60","21,288.64","21,582.52","23,730.35","24,617.51","25,072.13","25,537.59","26,006.93","26,514.30","27,038.79",2021
186,TUR,NGDPRPPPPC,T¸rkiye,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","9,122.79","9,306.73","9,408.98","9,637.19","10,072.02","10,282.99","10,778.57","11,633.68","11,662.99","11,485.36","12,332.08","12,237.75","12,758.21","13,563.63","12,622.22","13,321.68","14,040.15","14,873.72","15,117.16","14,416.15","15,198.58","14,133.90","14,864.25","15,537.13","16,852.71","18,141.34","19,159.89","19,882.14","19,783.25","18,558.16","19,804.92","21,728.07","22,496.66","24,074.30","24,929.24","26,095.08","26,599.44","28,242.49","28,660.97","28,485.73","28,878.96","31,752.91","32,939.06","33,548.24","34,171.13","34,799.14","35,478.04","36,179.85",2021
186,TUR,NGDPPC,T¸rkiye,"Gross domestic product per capita, current prices",National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",0.162,0.235,0.305,0.395,0.612,0.956,1.364,1.957,3.322,5.74,9.754,15.375,26.243,46.808,89.93,177.68,333.029,640.471,"1,143.59","1,682.51","2,649.40","3,769.12","5,453.31","7,027.70","8,570.08","9,879.04","11,411.98","12,576.35","14,021.23","13,869.33","15,838.54","18,801.56","20,911.57","23,783.42","26,447.92","29,856.64","32,908.10","38,778.19","45,836.47","51,851.76","60,375.30","85,602.14","166,790.98","256,457.09","326,163.13","388,985.18","456,425.02","533,759.74",2021
186,TUR,NGDPDPC,T¸rkiye,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","2,133.69","2,113.07","1,876.64","1,753.33","1,668.46","1,835.18","1,983.05","2,260.66","2,333.23","2,707.90","3,738.16","3,691.37","3,818.77","4,261.64","3,026.72","3,880.86","4,099.23","4,221.92","4,384.47","4,020.27","4,237.96","3,082.90","3,617.23","4,684.70","6,015.67","7,350.89","7,961.08","9,640.57","10,778.13","8,941.40","10,533.45","11,221.40","11,637.92","12,488.97","12,079.29","10,973.59","10,891.19","10,628.90","9,508.00","9,132.95","8,612.31","9,654.09","9,961.07","10,863.04","11,841.06","12,797.95","13,837.70","14,971.39",2021
186,TUR,PPPPC,T¸rkiye,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","3,516.26","3,926.53","4,214.96","4,486.25","4,857.89","5,116.46","5,471.03","6,051.13","6,280.29","6,427.17","7,159.25","7,344.77","7,831.63","8,523.37","8,101.21","8,729.42","9,368.68","10,096.03","10,376.78","10,035.02","10,819.36","10,288.12","10,988.38","11,712.50","13,045.27","14,483.14","15,768.29","16,804.89","17,041.96","16,089.09","17,376.35","19,459.77","20,504.43","22,221.39","23,945.52","25,691.07","26,513.62","28,242.49","29,345.63","29,687.97","30,460.50","34,883.53","38,759.39","40,882.73","42,515.56","44,101.60","45,817.95","47,628.44",2021
186,TUR,NGAP_NPGDP,T¸rkiye,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,TUR,PPPSH,T¸rkiye,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,"See notes for:  Gross domestic product, current prices (National currency).",1.188,1.218,1.255,1.284,1.313,1.322,1.366,1.448,1.415,1.368,1.437,1.415,1.351,1.432,1.315,1.36,1.401,1.448,1.453,1.359,1.387,1.276,1.321,1.343,1.401,1.457,1.481,1.475,1.445,1.38,1.421,1.519,1.54,1.613,1.698,1.809,1.822,1.865,1.855,1.82,1.916,2.015,2.052,2.06,2.057,2.05,2.045,2.041,2021
186,TUR,PPPEX,T¸rkiye,Implied PPP conversion rate,National currency per current international dollar,,"See notes for:  Gross domestic product, current prices (National currency).",--,--,--,--,--,--,--,--,0.001,0.001,0.001,0.002,0.003,0.005,0.011,0.02,0.036,0.063,0.11,0.168,0.245,0.366,0.496,0.6,0.657,0.682,0.724,0.748,0.823,0.862,0.911,0.966,1.02,1.07,1.105,1.162,1.241,1.373,1.562,1.747,1.982,2.433,4.234,6.327,7.884,9.175,10.487,11.951,2021
186,TUR,NID_NGDP,T¸rkiye,Total investment,Percent of GDP,,"Source: National Statistics Office. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2021 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2009 Chain-weighted: Yes, from 2009 Primary domestic currency: Turkish lira Data last updated: 09/2022",26.727,25.666,23.124,19.627,18.399,19.997,23.906,24.909,24.858,23.058,24.133,22.958,23.529,26.2,21.414,24.047,22.614,23.012,23.881,21.339,23.718,18.025,21.108,22.309,24.982,26.804,29.349,28.601,28.739,22.816,26.753,31.003,28.073,29.619,28.967,28.199,28.02,30.694,29.377,25.233,31.548,31.877,34.208,31.059,29.45,28.397,27.186,25.947,2021
186,TUR,NGSD_NGDP,T¸rkiye,Gross national savings,Percent of GDP,,"Source: National Statistics Office. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2021 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2009 Chain-weighted: Yes, from 2009 Primary domestic currency: Turkish lira Data last updated: 09/2022",22.686,22.918,21.238,16.57,15.887,18.053,21.506,23.125,24.947,22.668,21.818,21.84,22.032,21.892,20.541,20.594,20.45,20.76,25.623,21.741,21.292,21.366,22.322,20.683,22.312,23.648,24.627,23.924,24.629,21.904,21.771,23.016,23.351,23.898,24.893,25.218,24.98,26.006,27.694,26.018,26.78,30.306,28.379,26.982,26.617,25.657,24.371,23.167,2021
186,TUR,LUR,T¸rkiye,Unemployment rate,Percent of total labor force,,Source: National Statistics Office. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2021 Employment type: National definition Primary domestic currency: Turkish lira Data last updated: 09/2022,7.2,7.2,7.6,7.51,7.407,6.946,7.716,8.131,8.701,8.575,7.998,7.66,7.944,8.368,8.013,7.109,6.124,6.318,6.373,7.155,5.997,7.804,9.764,9.925,9.688,9.213,8.725,8.897,9.849,12.95,11.035,8.983,8.316,8.878,9.897,10.316,10.915,10.918,10.907,13.731,13.147,11.96,10.761,10.529,10.474,10.468,10.461,10.463,2021
186,TUR,LE,T¸rkiye,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,TUR,LP,T¸rkiye,Population,Persons,Millions,Source: National Statistics Office. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2021 Primary domestic currency: Turkish lira Data last updated: 09/2022,45.272,46.314,47.382,48.461,49.532,50.582,51.606,52.607,53.588,54.554,55.511,56.457,57.394,58.328,59.259,60.184,61.106,62.023,62.912,63.818,64.73,65.603,66.402,67.187,68.01,68.861,69.73,70.586,71.517,72.561,73.723,74.724,75.627,76.668,77.696,78.741,79.815,80.811,82.004,83.155,83.614,84.68,85.682,86.675,87.649,88.606,89.544,90.46,2021
186,TUR,GGR,T¸rkiye,General government revenue,National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2021 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections in the Fiscal Monitor are based on the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities' headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government;Local Government;Social Security Funds;Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits;Securities Other than Shares;Loans Primary domestic currency: Turkish lira Data last updated: 09/2022",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53.344,80.038,107.452,145.694,177.408,213.357,265.328,279.79,316.381,322.541,379.056,455.777,511.349,592.202,650.203,750.827,853.769,976.552,"1,158.57","1,334.94","1,456.63","1,981.78","4,153.76","6,182.34","8,047.21","9,711.10","11,524.52","13,584.73",2021
186,TUR,GGR_NGDP,T¸rkiye,General government revenue,Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.106,32.369,29.674,30.856,30.438,31.363,33.343,31.518,31.551,32.05,32.463,32.441,32.334,32.477,31.642,31.937,32.505,31.163,30.823,30.961,28.854,27.339,29.065,27.813,28.149,28.175,28.198,28.135,2021
186,TUR,BCA,T¸rkiye,Current account balance,U.S. dollars,Billions,"Source: Central Bank. Data from Central Bank of the Republic of T¸rkiye Latest actual data: 2021 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: Turkish lira Data last updated: 09/2022",-3.09,-1.901,-0.952,-1.923,-1.439,-1.013,-1.465,-0.806,1.596,0.961,-2.625,0.909,-0.974,-6.433,2.631,-2.339,-2.437,-2.638,2,-0.925,-9.92,3.76,-0.626,-7.554,-14.198,-20.98,-31.168,-36.949,-39.425,-11.358,-44.616,-74.402,-47.96,-55.856,-38.851,-27.314,-27.038,-40.877,-21.74,5.303,-35.537,-13.59,-48.262,-36.513,-27.139,-29.197,-32.675,-34.881,2021
186,TUR,BCA_NGDPD,T¸rkiye,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.198,-1.942,-1.071,-2.263,-1.741,-1.091,-1.432,-0.678,1.276,0.651,-1.265,0.436,-0.444,-2.588,1.467,-1.001,-0.973,-1.007,0.725,-0.361,-3.616,1.859,-0.261,-2.4,-3.47,-4.145,-5.615,-5.43,-5.115,-1.751,-5.745,-8.873,-5.449,-5.833,-4.14,-3.161,-3.11,-4.759,-2.788,0.698,-4.935,-1.662,-5.655,-3.878,-2.615,-2.575,-2.637,-2.576,2021
925,TKM,NGDP_R,Turkmenistan,"Gross domestic product, constant prices",National currency,Billions,"Source: IMF Staff Estimates. Staff estimates, compiled in line with international (System of National Accounts) methodologies, using official estimates and sources, as well as UN and World Bank databases. Staff estimates are revised in line with newly available data, including from official sources. Latest actual data: 2020 Notes: Data prior to 2009 cannot be confirmed by national sources at this time. National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2006 Chain-weighted: Yes, from 2007 Primary domestic currency: New Turkmen manat Data last updated: 08/2022",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27.495,24.746,20.465,18.991,17.719,15.717,16.77,19.536,23.167,27.891,32.289,37.809,43.364,49.019,54.395,60.41,69.319,73.57,85.484,96.47,102.386,102.041,105.961,109.125,108.059,113.146,114.143,110.274,107.017,111.961,113.274,115.881,118.719,121.01,123.059,125.179,2020
925,TKM,NGDP_RPCH,Turkmenistan,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-10,-17.3,-7.2,-6.7,-11.3,6.7,16.499,18.587,20.391,15.768,17.095,14.692,13.04,10.967,11.057,14.747,6.133,16.194,12.852,6.133,-0.337,3.842,2.986,-0.977,4.707,0.882,-3.389,-2.954,4.62,1.172,2.302,2.449,1.93,1.694,1.723,2020
925,TKM,NGDP,Turkmenistan,"Gross domestic product, current prices",National currency,Billions,"Source: IMF Staff Estimates. Staff estimates, compiled in line with international (System of National Accounts) methodologies, using official estimates and sources, as well as UN and World Bank databases. Staff estimates are revised in line with newly available data, including from official sources. Latest actual data: 2020 Notes: Data prior to 2009 cannot be confirmed by national sources at this time. National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2006 Chain-weighted: Yes, from 2007 Primary domestic currency: New Turkmen manat Data last updated: 08/2022",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,--,0.003,0.029,0.22,2.62,3.755,4.73,6.779,8.827,12.186,15.291,20.079,24.951,30.184,37.6,45.63,83.603,97.362,99.146,125.599,142.096,146.209,158.24,154.21,145.943,162.278,170.401,185.363,186.153,217.706,260.537,288.276,313.475,341.841,372.941,407.482,2020
925,TKM,NGDPD,Turkmenistan,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.607,9.063,7.675,9.927,4.021,4.531,4.837,6.518,8.487,11.717,14.703,19.307,23.991,29.023,36.154,43.875,36.363,34.162,34.788,44.07,49.858,51.301,55.523,44.06,41.698,46.365,48.686,52.961,53.187,62.202,74.439,82.365,89.564,97.669,106.555,116.423,2020
925,TKM,PPPGDP,Turkmenistan,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.21,15.856,13.393,12.69,12.056,10.878,11.738,13.867,16.817,20.702,24.34,29.064,34.229,39.905,45.648,52.066,60.89,65.038,76.479,88.101,90.058,89.473,94.076,93.772,90.491,99.986,103.277,101.562,99.75,108.694,117.787,124.791,130.53,135.521,140.44,145.624,2020
925,TKM,NGDP_D,Turkmenistan,"Gross domestic product, deflator",Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,--,0.013,0.144,1.16,14.787,23.89,28.207,34.701,38.1,43.691,47.356,53.106,57.538,61.576,69.124,75.534,120.607,132.339,115.982,130.195,138.784,143.285,149.338,141.315,135.059,143.424,149.287,168.093,173.947,194.448,230.007,248.769,264.049,282.491,303.058,325.519,2020
925,TKM,NGDPRPC,Turkmenistan,"Gross domestic product per capita, constant prices",National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"6,916.97","6,163.04","4,967.91","4,508.40","4,127.80","3,603.68","3,793.25","4,365.33","5,116.92","6,092.16","6,978.55","8,087.41","9,179.18","10,264.80","11,263.02","12,362.56","14,014.63","14,690.66","16,803.67","18,644.98","19,436.13","19,015.21","19,384.66","19,608.19","19,151.21","19,816.66","19,783.30","18,568.90","17,656.89","18,199.69","18,151.99","18,318.23","18,524.14","18,648.54","18,740.90","18,849.39",2004
